欣赏频道,#genre#
钱作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/index.m3u8
人吓人,https://vip.ffzy-play7.com/20230131/12897_66998969/index.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/index.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/index.m3u8
赞先生与找钱华,https://vip.ffzy-play6.com/20221207/10710_1642c7db/index.m3u8
英雄无泪,https://vip.ffzy-play6.com/20221207/10694_f9088e66/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221207/10600_7cbfb482/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/index.m3u8
学校风云,https://vip.ffzy-play7.com/20221209/9201_9f4d986a/index.m3u8
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/index.m3u8
少林英雄,https://vip.ffzy-play6.com/20221206/10385_35db0937/index.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/index.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/index.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/index.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/index.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/index.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/index.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/index.m3u8
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
黄大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/index.m3u8
杂家小子,https://vip.ffzy-play6.com/20221128/9261_f18e5614/index.m3u8
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/index.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
神枪手与咖喱鸡,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/index.m3u8
老虎煞星,https://vip.ffzy-play7.com/20221128/7611_ae4536d6/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/index.m3u8
血玫瑰,https://vip.ffzy-play6.com/20221116/7310_02f7420d/index.m3u8
咸鱼翻身,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/index.m3u8
霹雳大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/index.m3u8
赢钱专家,https://vip.ffzy-play6.com/20221113/6794_d514b390/index.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/index.m3u8
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/index.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/index.m3u8
鬼干部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/index.m3u8
天地玄门,https://vip.ffzy-play6.com/20221112/6127_d615f342/index.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/index.m3u8
羞羞鬼,https://vip.ffzy-play7.com/20221112/3366_3a1a794c/index.m3u8
梅州移动,#genre#
无线翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
无线星河台,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
无线明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
凤凰中文台,http://1b6467f415.iok.la:9931/tsfile/live/1037_1.m3u8
澳亚卫视台,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8
澳视澳门台,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
东森电影台,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
广东卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1010_1.m3u8
广东珠江高清,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8
广东新闻高清,http://1b6467f415.iok.la:9931/tsfile/live/1012_1.m3u8
广东公共高清,http://1b6467f415.iok.la:9931/tsfile/live/1013_1.m3u8
广东体育高清,http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8
广东经济高清,http://1b6467f415.iok.la:9931/tsfile/live/1016_1.m3u8
广东南方高清,http://1b6467f415.iok.la:9931/tsfile/live/1017_1.m3u8
广东影视高清,http://1b6467f415.iok.la:9931/tsfile/live/1018_1.m3u8
广东少儿高清,http://1b6467f415.iok.la:9931/tsfile/live/1019_1.m3u8
广州综合高清,http://1b6467f415.iok.la:9931/tsfile/live/1137_1.m3u8
广州新闻高清,http://1b6467f415.iok.la:9931/tsfile/live/1138_1.m3u8
CCTV1高清,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8
CCTV2高清,http://1b6467f415.iok.la:9931/tsfile/live/1021_1.m3u8
CCTV3高清,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV4高清,http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8
CCTV5高清,http://1b6467f415.iok.la:9931/tsfile/live/1024_1.m3u8
CCTV5+高清,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV6高清,http://1b6467f415.iok.la:9931/tsfile/live/1026_1.m3u8
CCTV7高清,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV8高清,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV9高清,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV10高清,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV11高清,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8
CCTV12高清,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV13高清,http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV14高清,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV-16高清,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV15高清,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8
CCTV17高清,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8
CCTVnews,http://1b6467f415.iok.la:9931/tsfile/live/1036_1.m3u8
CHC家庭高清,http://1b6467f415.iok.la:9931/tsfile/live/1046_1.m3u8
CHC动作高清,http://1b6467f415.iok.la:9931/tsfile/live/1047_1.m3u8
CHC高清高清,http://1b6467f415.iok.la:9931/tsfile/live/1126_1.m3u8
湖南卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1058_1.m3u8
浙江卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1059_1.m3u8
江苏卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1060_1.m3u8
东方卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1061_1.m3u8
安徽卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8
北京卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8
天津卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
山东卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8
江西卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8
深圳卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1067_1.m3u8
湖北卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8
辽宁卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1069_1.m3u8
黑龙江视高清,http://1b6467f415.iok.la:9931/tsfile/live/1070_1.m3u8
贵州卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1071_1.m3u8
四川卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
重庆卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1073_1.m3u8
河北卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1074_1.m3u8
东南卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1075_1.m3u8
广西卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1082_1.m3u8
吉林卫视高清,http://1b6467f415.iok.la:9931/tsfile/live/1076_1.m3u8
中国教育高清,http://1b6467f415.iok.la:9931/tsfile/live/1077_1.m3u8
金鹰纪实高清,http://1b6467f415.iok.la:9931/tsfile/live/1078_1.m3u8
河源公共高清,http://1b6467f415.iok.la:9931/tsfile/live/1079_1.m3u8
上海纪实高清,http://1b6467f415.iok.la:9931/tsfile/live/1080_1.m3u8
云南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8
陕西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1083_1.m3u8
山西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1084_1.m3u8
内蒙古视,http://1b6467f415.iok.la:9931/tsfile/live/1085_1.m3u8
青海卫视,http://1b6467f415.iok.la:9931/tsfile/live/1086_1.m3u8
旅游卫视,http://1b6467f415.iok.la:9931/tsfile/live/1087_1.m3u8
宁夏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8
西藏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8
新疆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8
甘肃卫视,http://1b6467f415.iok.la:9931/tsfile/live/1091_1.m3u8
兵团卫视,http://1b6467f415.iok.la:9931/tsfile/live/1092_1.m3u8
厦门卫视,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8
三少卫视,http://1b6467f415.iok.la:9931/tsfile/live/1038_1.m3u8
每日影院HD,http://1b6467f415.iok.la:9931/tsfile/live/1045_1.m3u8
G 导视HD,http://1b6467f415.iok.la:9931/tsfile/live/1048_1.m3u8
卡酷少儿,http://1b6467f415.iok.la:9931/tsfile/live/1054_1.m3u8
金鹰卡通,http://1b6467f415.iok.la:9931/tsfile/live/1055_1.m3u8
炫动卡通,http://1b6467f415.iok.la:9931/tsfile/live/1056_1.m3u8
少儿动画,http://1b6467f415.iok.la:9931/tsfile/live/1057_1.m3u8
五华1高清,http://1b6467f415.iok.la:9931/tsfile/live/1000_1.m3u8
梅县综合,http://1b6467f415.iok.la:9931/tsfile/live/1002_1.m3u8
梅州1,http://1b6467f415.iok.la:9931/tsfile/live/1003_1.m3u8
梅州2,http://1b6467f415.iok.la:9931/tsfile/live/1004_1.m3u8
蕉岭综合,http://1b6467f415.iok.la:9931/tsfile/live/1095_1.m3u8
优优宝贝,http://1b6467f415.iok.la:9931/tsfile/live/1096_1.m3u8
平远综合,http://1b6467f415.iok.la:9931/tsfile/live/1097_1.m3u8
丰顺综合,http://1b6467f415.iok.la:9931/tsfile/live/1100_1.m3u8
DBTV-1,http://1b6467f415.iok.la:9931/tsfile/live/1101_1.m3u8
梅州导视,http://1b6467f415.iok.la:9931/tsfile/live/1102_1.m3u8
冬奧纪实高清,http://1b6467f415.iok.la:9931/tsfile/live/1103_1.m3u8
嘉佳卡通高清,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
中国交通,http://1b6467f415.iok.la:9931/tsfile/live/1104_1.m3u8
新视觉高清,http://1b6467f415.iok.la:9931/tsfile/live/1105_1.m3u8
欢笑剧场高清,http://1b6467f415.iok.la:9931/tsfile/live/1106_1.m3u8
都市剧场高清,http://1b6467f415.iok.la:9931/tsfile/live/1107_1.m3u8
中国天气,http://1b6467f415.iok.la:9931/tsfile/live/1109_1.m3u8
惠州综合高清,http://1b6467f415.iok.la:9931/tsfile/live/1110_1.m3u8
现代教育,http://1b6467f415.iok.la:9931/tsfile/live/1112_1.m3u8
惠州公共高清,http://1b6467f415.iok.la:9931/tsfile/live/1114_1.m3u8
求索高清,http://1b6467f415.iok.la:9931/tsfile/live/1115_1.m3u8
汽摩,http://1b6467f415.iok.la:9931/tsfile/live/1119_1.m3u8
山歌台高清,http://1b6467f415.iok.la:9931/tsfile/live/1005_1.m3u8
广场舞,http://1b6467f415.iok.la:9931/tsfile/live/1006_1.m3u8
河源新闻综合,http://1b6467f415.iok.la:9931/tsfile/live/1121_1.m3u8
收视指南,http://1b6467f415.iok.la:9931/tsfile/live/1122_1.m3u8
魅力时尚,http://1b6467f415.iok.la:9931/tsfile/live/1123_1.m3u8
热播剧场,http://1b6467f415.iok.la:9931/tsfile/live/1124_1.m3u8
CETV1高清,http://1b6467f415.iok.la:9931/tsfile/live/1125_1.m3u8
南方购物,http://1b6467f415.iok.la:9931/tsfile/live/1127_1.m3u8
中华特产,http://1b6467f415.iok.la:9931/tsfile/live/1128_1.m3u8
汕头一台,http://1b6467f415.iok.la:9931/tsfile/live/1131_1.m3u8
汕头二台,http://1b6467f415.iok.la:9931/tsfile/live/1132_1.m3u8
汕头三台,http://1b6467f415.iok.la:9931/tsfile/live/1133_1.m3u8
揭阳综合,http://1b6467f415.iok.la:9931/tsfile/live/1134_1.m3u8
揭阳公共,http://1b6467f415.iok.la:9931/tsfile/live/1135_1.m3u8
潮州公共,http://1b6467f415.iok.la:9931/tsfile/live/1136_1.m3u8
北京联通,#genre#
CCTV-1HD,http://221.221.153.193:8888/rtp/239.3.1.129:8008
CCTV-2HD,http://221.221.153.193:8888/rtp/239.3.1.60:8084
CCTV-3HD,http://221.221.153.193:8888/rtp/239.3.1.172:8001
CCTV-4HD,http://221.221.153.193:8888/rtp/239.3.1.105:8092
CCTV-5HD,http://221.221.153.193:8888/rtp/239.3.1.173:8001
CCTV5+HD,http://221.221.153.193:8888/rtp/239.3.1.130:8004
CCTV-6HD,http://221.221.153.193:8888/rtp/239.3.1.174:8001
CCTV-7HD,http://221.221.153.193:8888/rtp/239.3.1.61:8104
CCTV-8HD,http://221.221.153.193:8888/rtp/239.3.1.175:8001
CCTV-9HD,http://221.221.153.193:8888/rtp/239.3.1.62:8112
CCTV-10HD,http://221.221.153.193:8888/rtp/239.3.1.63:8116
CCTV-11HD,http://221.221.153.193:8888/rtp/239.3.1.152:8120
CCTV-12HD,http://221.221.153.193:8888/rtp/239.3.1.64:8124
CCTV-13HD,http://221.221.153.193:8888/rtp/239.3.1.124:8128
CCTV-14HD,http://221.221.153.193:8888/rtp/239.3.1.65:8132
CCTV-15HD,http://221.221.153.193:8888/rtp/239.3.1.153:8136
CCTV-16HR,http://221.221.153.193:8888/rtp/239.3.1.183:8001
CCTV-16HD,http://221.221.153.193:8888/rtp/239.3.1.184:8001
CCTV-17HD,http://221.221.153.193:8888/rtp/239.3.1.151:8144
CGTN新闻HD,http://221.221.153.193:8888/rtp/239.3.1.215:4220
CGTN记录HD,http://221.221.153.193:8888/rtp/239.3.1.216:4220
CGTN俄语HD,http://221.221.153.193:8888/rtp/239.3.1.220:4220
CGTN法语HD,http://221.221.153.193:8888/rtp/239.3.1.218:4220
CGTN西班牙语HD,http://221.221.153.193:8888/rtp/239.3.1.217:4220
CGTN阿拉伯语HD,http://221.221.153.193:8888/rtp/239.3.1.219:4220
CCTV4国际欧洲HD,http://221.221.153.193:8888/rtp/239.3.1.213:4220
CCTV4国际美洲HD,http://221.221.153.193:8888/rtp/239.3.1.214:4220
北京卫视HD,http://221.221.153.193:8888/rtp/239.3.1.241:8000
东方卫视HD,http://221.221.153.193:8888/rtp/239.3.1.136:8032
浙江卫视HD,http://221.221.153.193:8888/rtp/239.3.1.137:8036
江苏卫视HD,http://221.221.153.193:8888/rtp/239.3.1.135:8028
湖南卫视HD,http://221.221.153.193:8888/rtp/239.3.1.132:8012
深圳卫视HD,http://221.221.153.193:8888/rtp/239.3.1.134:8020
广东卫视HD,http://221.221.153.193:8888/rtp/239.3.1.142:8048
安徽卫视HD,http://221.221.153.193:8888/rtp/239.3.1.211:8064
天津卫视HD,http://221.221.153.193:8888/rtp/239.3.1.141:1234
重庆卫视HD,http://221.221.153.193:8888/rtp/239.3.1.122:8160
山东卫视HD,http://221.221.153.193:8888/rtp/239.3.1.209:8052
黑龙江视HD,http://221.221.153.193:8888/rtp/239.3.1.133:8016
河北卫视HD,http://221.221.153.193:8888/rtp/239.3.1.148:8072
辽宁卫视HD,http://221.221.153.193:8888/rtp/239.3.1.210:8056
湖北卫视HD,http://221.221.153.193:8888/rtp/239.3.1.138:8044
吉林卫视HD,http://221.221.153.193:8888/rtp/239.3.1.240:8172
贵州卫视HD,http://221.221.153.193:8888/rtp/239.3.1.149:8076
东南卫视HD,http://221.221.153.193:8888/rtp/239.3.1.156:8148
江西卫视HD,http://221.221.153.193:8888/rtp/239.3.1.123:8164
海南卫视,http://221.221.153.193:8888/rtp/239.3.1.45:8304
云南卫视,http://221.221.153.193:8888/rtp/239.3.1.26:8108
兵团卫视,http://221.221.153.193:8888/rtp/239.3.1.144:4120
厦门卫视,http://221.221.153.193:8888/rtp/239.3.1.143:4120
四川卫视,http://221.221.153.193:8888/rtp/239.3.1.29:8288
南方卫视,http://221.221.153.193:8888/rtp/239.3.1.161:8001
宁夏卫视,http://221.221.153.193:8888/rtp/239.3.1.46:8124
山西卫视,http://221.221.153.193:8888/rtp/239.3.1.42:8172
广西卫视,http://221.221.153.193:8888/rtp/239.3.1.39:8300
新疆卫视,http://221.221.153.193:8888/rtp/239.3.1.48:8160
河南卫视,http://221.221.153.193:8888/rtp/239.3.1.27:8128
甘肃卫视,http://221.221.153.193:8888/rtp/239.3.1.49:8188
西藏卫视,http://221.221.153.193:8888/rtp/239.3.1.47:8164
三沙卫视,http://221.221.153.193:8888/rtp/239.3.1.155:4120
陕西卫视,http://221.221.153.193:8888/rtp/239.3.1.41:8140
青海卫视,http://221.221.153.193:8888/rtp/239.3.1.44:8184
内蒙古视,http://221.221.153.193:8888/rtp/239.3.1.43:8176
BRTV新闻HD,http://221.221.153.193:8888/rtp/239.3.1.159:8000
BRTV影视HD,http://221.221.153.193:8888/rtp/239.3.1.158:8000
BRTV文艺HD,http://221.221.153.193:8888/rtp/239.3.1.242:8000
BRTV财经HD,http://221.221.153.193:8888/rtp/239.3.1.116:8000
BRTV生活HD,http://221.221.153.193:8888/rtp/239.3.1.117:8000
BRTV青年HD,http://221.221.153.193:8888/# rtp/239.3.1.118:8000
BRTV科教HD,http://221.221.153.193:8888/rtp/239.3.1.115:8000
BRTV少儿HD,http://221.221.153.193:8888/rtp/239.3.1.189:8000
BRTV纪实HD,http://221.221.153.193:8888/# rtp/239.3.1.243:8000
BRTV纪实[HDR],http://221.221.153.193:8888/# rtp/239.3.1.120:8000
BRTV纪实HD,http://221.221.153.193:8888/# rtp/239.3.1.121:8000
BRTV体育HD,http://221.221.153.193:8888/rtp/239.3.1.243:8000
BRTV国际HD,http://221.221.153.193:8888/rtp/239.3.1.235:8000
爱上4KHD,http://221.221.153.193:8888/rtp/239.3.1.236:2000
4K超清HD,http://221.221.153.193:8888/rtp/239.3.1.249:8001
淘电影HD,http://221.221.153.193:8888/rtp/239.3.1.250:8001
每日影院HD,http://221.221.153.193:8888/# rtp/239.3.1.111:8001
星影,http://221.221.153.193:8888/rtp/239.3.1.94:4120
动作影院,http://221.221.153.193:8888/rtp/239.3.1.92:4120
光影,http://221.221.153.193:8888/rtp/239.3.1.84:4120
喜剧影院,http://221.221.153.193:8888/rtp/239.3.1.91:4120
家庭影院,http://221.221.153.193:8888/rtp/239.3.1.93:4120
精选,http://221.221.153.193:8888/rtp/239.3.1.74:4120
经典电影,http://221.221.153.193:8888/rtp/239.3.1.195:9024
纪实人文HD,http://221.221.153.193:8888/rtp/239.3.1.212:8060
金鹰纪实HD,http://221.221.153.193:8888/rtp/239.3.1.58:8156
风尚生活HD,http://221.221.153.193:8888/# rtp/239.3.1.114:8001
地理,http://221.221.153.193:8888/rtp/239.3.1.71:4120
淘剧场HD,http://221.221.153.193:8888/rtp/239.3.1.95:8001
幸福剧场HD,http://221.221.153.193:8888/# rtp/239.3.1.112:8001
淘娱乐HD,http://221.221.153.193:8888/rtp/239.3.1.100:8001
幸福娱乐HD,http://221.221.153.193:8888/# rtp/239.3.1.113:8001
淘BabyHD,http://221.221.153.193:8888/rtp/239.3.1.238:8001
萌宠TVHD,http://221.221.153.193:8888/rtp/239.3.1.102:8001
中国交通HD,http://221.221.153.193:8888/rtp/239.3.1.188:8001
朝阳融媒HD,http://221.221.153.193:8888/rtp/239.3.1.163:8001
通州融媒HD,http://221.221.153.193:8888/rtp/239.3.1.221:8001
密云电视台HD,http://221.221.153.193:8888/rtp/239.3.1.154:8001
延庆电视台,http://221.221.153.193:8888/rtp/239.3.1.187:8001
房山电视台,http://221.221.153.193:8888/rtp/239.3.1.96:8001
睛彩竞技HD,http://221.221.153.193:8888/rtp/239.3.1.125:8001
睛彩篮球HD,http://221.221.153.193:8888/rtp/239.3.1.126:8001
睛彩羽毛球HD,http://221.221.153.193:8888/rtp/239.3.1.127:8001
睛彩广场舞HD,http://221.221.153.193:8888/rtp/239.3.1.128:8001
茶频道HD,http://221.221.153.193:8888/rtp/239.3.1.165:8001
体育赛事HD,http://221.221.153.193:8888/rtp/239.3.1.157:8176
淘精彩HD,http://221.221.153.193:8888/rtp/239.3.1.178:8001
快乐垂钓HD,http://221.221.153.193:8888/rtp/239.3.1.164:8001
大健康HD,http://221.221.153.193:8888/rtp/239.3.1.251:8001
CETV1HD,http://221.221.153.193:8888/rtp/239.3.1.57:8152
CETV2,http://221.221.153.193:8888/rtp/239.3.1.54:4120
CETV3,http://221.221.153.193:8888/rtp/239.3.1.55:4120
CETV4,http://221.221.153.193:8888/rtp/239.3.1.56:4120
少儿动画,http://221.221.153.193:8888/rtp/239.3.1.199:9000
热播剧场,http://221.221.153.193:8888/rtp/239.3.1.194:9020
解密,http://221.221.153.193:8888/rtp/239.3.1.75:4120
军事,http://221.221.153.193:8888/rtp/239.3.1.76:4120
军旅剧场,http://221.221.153.193:8888/rtp/239.3.1.68:4120
动画,http://221.221.153.193:8888/rtp/239.3.1.80:4120
古装剧场,http://221.221.153.193:8888/rtp/239.3.1.69:4120
台球,http://221.221.153.193:8888/rtp/239.3.1.85:4120
嘉佳卡通,http://221.221.153.193:8888/rtp/239.3.1.147:9268
国学,http://221.221.153.193:8888/rtp/239.3.1.77:4120
城市剧场,http://221.221.153.193:8888/rtp/239.3.1.67:4120
墨宝,http://221.221.153.193:8888/rtp/239.3.1.83:4120
好学生,http://221.221.153.193:8888/rtp/239.3.1.81:4120
山东教育,http://221.221.153.193:8888/rtp/239.3.1.52:4120
戏曲,http://221.221.153.193:8888/rtp/239.3.1.78:4120
收视指南,http://221.221.153.193:8888/rtp/239.3.1.193:8012
早教,http://221.221.153.193:8888/rtp/239.3.1.79:4120
武侠剧场,http://221.221.153.193:8888/rtp/239.3.1.90:4120
武术,http://221.221.153.193:8888/rtp/239.3.1.87:4120
爱生活,http://221.221.153.193:8888/rtp/239.3.1.86:4120
美人,http://221.221.153.193:8888/rtp/239.3.1.73:4120
美妆,http://221.221.153.193:8888/rtp/239.3.1.72:4120
财富天下,http://221.221.153.193:8888/rtp/239.3.1.53:9136
足球,http://221.221.153.193:8888/rtp/239.3.1.89:4120
金鹰卡通,http://221.221.153.193:8888/rtp/239.3.1.51:9252
鉴赏,http://221.221.153.193:8888/rtp/239.3.1.82:4120
音乐现场,http://221.221.153.193:8888/rtp/239.3.1.70:4120
高网,http://221.221.153.193:8888/rtp/239.3.1.88:4120
魅力时尚,http://221.221.153.193:8888/rtp/239.3.1.196:9012
北京电信,#genre#
CCTV1HD,http://115.171.216.56:4000/udp/225.1.8.1:8008
CCTV2HD,http://115.171.216.56:4000/udp/225.1.8.2:8084
CCTV3HD,http://115.171.216.56:4000/udp/225.1.8.88:8000
CCTV4HD,http://115.171.216.56:4000/udp/225.1.8.4:8092
CCTV5HD,http://115.171.216.56:4000/udp/225.1.8.89:8000
CCTV5+HD,http://115.171.216.56:4000/udp/225.1.8.20:8004
CCTV6HD,http://115.171.216.56:4000/udp/225.1.8.84:8000
CCTV7HD,http://115.171.216.56:4000/udp/225.1.8.7:8104
CCTV8HD,http://115.171.216.56:4000/udp/225.1.8.85:8000
CCTV9HD,http://115.171.216.56:4000/udp/225.1.8.9:8112
CCTV10HD,http://115.171.216.56:4000/udp/225.1.8.10:8116
CCTV11HD,http://115.171.216.56:4000/udp/225.1.8.73:8120
CCTV12HD,http://115.171.216.56:4000/udp/225.1.8.12:8124
CCTV13HD,http://115.171.216.56:4000/udp/225.1.8.168:8130
CCTV14HD,http://115.171.216.56:4000/udp/225.1.8.14:8132
CCTV15HD,http://115.171.216.56:4000/udp/225.1.8.74:8136
CCTV17HD,http://115.171.216.56:4000/udp/225.1.8.17:8144
CETV1,http://115.171.216.56:4000/udp/225.1.8.32:8152
北京卫视,http://115.171.216.56:4000/udp/225.1.8.21:8002
北京文艺,http://115.171.216.56:4000/udp/225.1.8.22:8002
北京科教,http://115.171.216.56:4000/udp/225.1.8.105:8002
北京影视,http://115.171.216.56:4000/udp/225.1.8.82:8000
北京财经,http://115.171.216.56:4000/udp/225.1.8.106:8002
北京冬奥纪实,http://115.171.216.56:4000/udp/225.1.8.23:8002
北京生活,http://115.171.216.56:4000/udp/225.1.8.108:8002
北京青年,http://115.171.216.56:4000/udp/225.1.8.118:8002
北京新闻,http://115.171.216.56:4000/udp/225.1.8.83:8000
北京卡酷少儿,http://115.171.216.56:4000/udp/225.1.8.35:8000
北京冬奥纪实 4K,http://115.171.216.56:4000/udp/225.1.8.120:8002
北京冬奥纪实 4K,http://115.171.216.56:4000/udp/225.1.8.164:8002
房山,http://115.171.216.56:4000/udp/225.1.8.68:8002
朝阳融媒,http://115.171.216.56:4000/udp/225.1.8.69:8002
密云,http://115.171.216.56:4000/udp/225.1.8.75:8002
湖南卫视,http://115.171.216.56:4000/udp/225.1.8.41:8012
黑龙江卫视,http://115.171.216.56:4000/udp/225.1.8.42:8016
深圳卫视,http://115.171.216.56:4000/udp/225.1.8.43:8020
江苏卫视,http://115.171.216.56:4000/udp/225.1.8.44:8028
东方卫视,http://115.171.216.56:4000/udp/225.1.8.45:8032
浙江卫视,http://115.171.216.56:4000/udp/225.1.8.46:8036
湖北卫视,http://115.171.216.56:4000/udp/225.1.8.47:8044
天津卫视,http://115.171.216.56:4000/udp/225.1.8.48:8044
广东卫视,http://115.171.216.56:4000/udp/225.1.8.49:8048
山东卫视,http://115.171.216.56:4000/udp/225.1.8.50:8052
辽宁卫视,http://115.171.216.56:4000/udp/225.1.8.51:8056
安徽卫视,http://115.171.216.56:4000/udp/225.1.8.52:8064
河北卫视,http://115.171.216.56:4000/udp/225.1.8.76:8002
贵州卫视,http://115.171.216.56:4000/udp/225.1.8.77:8076
东南卫视,http://115.171.216.56:4000/udp/225.1.8.79:8148
江西卫视,http://115.171.216.56:4000/udp/225.1.8.171:8166
重庆卫视,http://115.171.216.56:4000/udp/225.1.8.172:8162
金鹰纪实,http://115.171.216.56:4000/udp/225.1.8.31:8156
纪实人文,http://115.171.216.56:4000/udp/225.1.8.53:8060
快乐垂钓,http://115.171.216.56:4000/udp/225.1.8.71:8002
茶频道,http://115.171.216.56:4000/udp/225.1.8.72:8002
每日影院,http://115.171.216.56:4000/udp/225.1.8.97:8002
幸福剧场,http://115.171.216.56:4000/udp/225.1.8.98:8002
幸福娱乐,http://115.171.216.56:4000/udp/225.1.8.99:8002
风尚生活,http://115.171.216.56:4000/udp/225.1.8.103:8002
中国足协杯,http://115.171.216.56:4000/udp/225.1.8.40:8184
